fotograma;tipo_objeto;confianza;identificador_tracking;x1;y1;x2;y2;matricula_detectada;confianza_matricula;mx1;my1;mx2;my2;texto_matricula
1710;car;0.48;343;1383;325;1435;359;0;0;;;;;
1710;car;0.37;330;1268;318;1296;346;1;0.0;1268;320;1296;336; conf(0.55)
1710;car;0.73;309;1432;321;1513;382;0;0;;;;;
1710;person;0.68;320;1767;322;1807;413;0;0;;;;;
1711;car;0.9;316;775;289;1052;483;1;0.8438842296600342;828;412;902;432;2LII conf(0.74)
1711;car;0.63;329;1139;307;1214;363;0;0;;;;;
1711;car;0.59;338;1291;318;1344;349;0;0;;;;;
1711;car;0.57;341;1343;322;1384;353;0;0;;;;;
1711;car;0.51;342;1361;324;1395;357;0;0;;;;;
1711;car;0.48;343;1383;325;1437;360;0;0;;;;;
1711;car;0.72;309;1432;321;1513;382;0;0;;;;;
1711;person;0.71;320;1768;322;1809;415;0;0;;;;;
1712;car;0.89;316;755;289;1045;491;1;0.8438842296600342;810;417;886;437;2LII conf(0.74)
1712;car;0.65;329;1138;307;1216;364;0;0;;;;;
1712;car;0.58;338;1290;318;1345;349;0;0;;;;;
1712;car;0.57;341;1343;322;1384;353;0;0;;;;;
1712;car;0.51;342;1360;324;1396;357;0;0;;;;;
1712;car;0.47;343;1383;325;1437;360;0;0;;;;;
1712;car;0.72;309;1432;321;1513;382;0;0;;;;;
1712;person;0.71;320;1770;321;1810;416;0;0;;;;;
1713;car;0.89;316;736;287;1041;498;1;0.8438842296600342;793;421;870;442;2LII conf(0.74)
1713;car;0.68;329;1136;307;1216;366;0;0;;;;;
1713;car;0.59;338;1290;318;1345;349;0;0;;;;;
1713;car;0.57;341;1343;322;1383;353;0;0;;;;;
1713;car;0.5;342;1360;324;1395;357;0;0;;;;;
1713;car;0.47;343;1383;325;1437;360;0;0;;;;;
1713;car;0.72;309;1432;321;1513;382;0;0;;;;;
1713;person;0.68;320;1770;319;1812;415;0;0;;;;;
1714;car;0.88;316;714;285;1031;505;1;0.8438842296600342;770;425;852;448;2LII conf(0.74)
1714;car;0.7;329;1135;308;1216;368;0;0;;;;;
1714;car;0.57;338;1292;319;1344;349;0;0;;;;;
1714;car;0.56;341;1343;322;1384;353;0;0;;;;;
1714;car;0.49;342;1360;324;1395;357;0;0;;;;;
1714;car;0.46;343;1383;325;1437;360;0;0;;;;;
1714;car;0.72;309;1431;321;1513;382;0;0;;;;;
1714;person;0.68;320;1771;318;1814;414;0;0;;;;;
1715;car;0.9;316;691;283;1023;514;1;0.8438842296600342;748;430;834;454;2LII conf(0.74)
1715;car;0.71;329;1133;307;1217;369;0;0;;;;;
1715;car;0.56;338;1293;319;1344;349;0;0;;;;;
1715;car;0.57;341;1343;322;1383;353;0;0;;;;;
1715;car;0.51;342;1361;324;1396;357;0;0;;;;;
1715;car;0.47;343;1383;325;1438;360;0;0;;;;;
1715;car;0.72;309;1431;321;1513;382;0;0;;;;;
1715;person;0.61;320;1773;321;1815;414;0;0;;;;;
1716;car;0.94;316;665;282;1014;522;1;0.8438842296600342;722;436;813;461;2LII conf(0.74)
1716;car;0.75;329;1130;308;1219;370;0;0;;;;;
1716;car;0.55;338;1294;319;1344;349;0;0;;;;;
1716;car;0.58;341;1343;322;1384;352;0;0;;;;;
1716;car;0.51;342;1360;324;1395;356;0;0;;;;;
1716;car;0.46;343;1383;325;1439;360;0;0;;;;;
1716;car;0.71;309;1431;322;1513;382;0;0;;;;;
1716;person;0.6;320;1775;322;1816;414;0;0;;;;;
1716;car;0.37;352;984;303;1092;341;0;0;;;;;
1717;car;0.94;316;637;281;1005;531;1;0.8438842296600342;696;442;791;467;2LII conf(0.74)
1717;car;0.75;329;1129;307;1219;370;0;0;;;;;
1717;car;0.51;338;1296;319;1344;349;0;0;;;;;
1717;car;0.57;341;1343;322;1384;353;0;0;;;;;
1717;car;0.51;342;1358;323;1396;356;0;0;;;;;
1717;car;0.46;343;1383;325;1439;360;0;0;;;;;
1717;car;0.72;309;1431;322;1513;382;0;0;;;;;
1717;person;0.6;320;1777;322;1816;414;0;0;;;;;
1717;car;0.41;352;982;302;1087;342;0;0;;;;;
1718;car;0.9;316;606;280;996;541;1;0.8438842296600342;665;449;764;476;2LII conf(0.74)
1718;car;0.76;329;1126;307;1216;370;0;0;;;;;
1718;car;0.49;338;1300;319;1344;348;0;0;;;;;
1718;car;0.57;341;1343;322;1384;353;0;0;;;;;
1718;car;0.51;342;1357;323;1396;357;0;0;;;;;
1718;car;0.45;343;1383;325;1438;360;0;0;;;;;
1718;car;0.71;309;1431;322;1513;382;0;0;;;;;
1718;person;0.59;320;1779;321;1816;414;0;0;;;;;
1718;car;0.44;352;984;302;1086;343;0;0;;;;;
1719;car;0.92;316;572;278;983;551;1;0.8438842296600342;633;456;736;484;2LII conf(0.74)
1719;car;0.76;329;1125;306;1214;370;0;0;;;;;
1719;car;0.49;338;1302;319;1344;348;0;0;;;;;
1719;car;0.57;341;1343;322;1384;353;0;0;;;;;
1719;car;0.52;342;1359;323;1396;357;0;0;;;;;
1719;car;0.47;343;1383;325;1436;359;0;0;;;;;
1719;car;0.71;309;1431;322;1513;382;0;0;;;;;
1719;person;0.65;320;1780;322;1819;417;0;0;;;;;
1719;car;0.44;352;982;303;1088;342;0;0;;;;;
1720;car;0.93;316;533;278;972;564;1;0.8438842296600342;595;464;703;493;2LII conf(0.74)
1720;car;0.77;329;1124;305;1212;370;0;0;;;;;
1720;car;0.49;338;1302;319;1344;348;0;0;;;;;
1720;car;0.56;341;1343;322;1384;353;0;0;;;;;
1720;car;0.51;342;1360;323;1396;357;0;0;;;;;
1720;car;0.46;343;1382;325;1435;359;0;0;;;;;
1720;car;0.71;309;1431;322;1513;382;0;0;;;;;
1720;person;0.64;320;1780;322;1820;418;0;0;;;;;
1720;car;0.51;352;985;303;1087;342;0;0;;;;;
1721;car;0.93;316;491;275;959;579;1;0.8438842296600342;552;472;668;504;2LII conf(0.74)
1721;car;0.78;329;1125;305;1210;371;0;0;;;;;
1721;car;0.5;338;1302;319;1344;348;0;0;;;;;
1721;car;0.56;341;1343;322;1384;353;0;0;;;;;
1721;car;0.52;342;1360;323;1396;357;0;0;;;;;
1721;car;0.47;343;1382;325;1434;359;1;0.0;1382;332;1433;359; conf(0.65)
1721;car;0.71;309;1431;322;1513;382;0;0;;;;;
1721;person;0.6;320;1780;320;1823;418;0;0;;;;;
1721;car;0.54;352;986;303;1086;342;0;0;;;;;
1721;car;0.4;339;1260;318;1298;345;0;0;;;;;
1722;car;0.93;316;443;273;945;595;1;0.8438842296600342;503;483;627;516;2LII conf(0.74)
1722;car;0.76;329;1125;304;1210;372;0;0;;;;;
1722;car;0.5;338;1303;319;1344;348;0;0;;;;;
1722;car;0.56;341;1343;322;1384;353;0;0;;;;;
1722;car;0.51;342;1361;323;1396;357;0;0;;;;;
1722;car;0.47;343;1382;325;1434;359;1;0.0;1382;332;1432;359; conf(0.65)
1722;car;0.71;309;1431;322;1513;382;0;0;;;;;
1722;person;0.63;320;1780;322;1824;417;0;0;;;;;
1722;car;0.52;352;986;303;1086;342;0;0;;;;;
1722;car;0.38;339;1262;318;1298;344;0;0;;;;;
1723;car;0.93;316;390;271;930;611;1;0.8438842296600342;450;495;579;530;2LII conf(0.74)
1723;car;0.76;329;1123;303;1210;373;0;0;;;;;
1723;car;0.49;338;1303;319;1344;348;0;0;;;;;
1723;car;0.57;341;1343;322;1384;353;0;0;;;;;
1723;car;0.52;342;1360;323;1396;357;0;0;;;;;
1723;car;0.47;343;1382;325;1434;359;1;0.0;1382;332;1433;359; conf(0.65)
1723;car;0.72;309;1431;322;1513;382;0;0;;;;;
1723;person;0.61;320;1781;322;1824;416;0;0;;;;;
1723;car;0.55;352;987;303;1086;342;0;0;;;;;
1723;car;0.38;339;1263;318;1298;344;0;0;;;;;
1724;car;0.93;316;326;271;915;632;0;0;;;;;
1724;car;0.76;329;1122;303;1208;374;0;0;;;;;
1724;car;0.49;338;1303;319;1344;348;0;0;;;;;
1724;car;0.56;341;1343;322;1384;353;0;0;;;;;
1724;car;0.51;342;1362;324;1396;357;0;0;;;;;
1724;car;0.46;343;1382;325;1434;359;1;0.0;1382;335;1431;359; conf(0.65)
1724;car;0.71;309;1431;322;1513;382;0;0;;;;;
1724;person;0.57;320;1781;323;1825;416;0;0;;;;;
1724;car;0.5;352;987;303;1085;342;0;0;;;;;
1724;car;0.36;339;1264;318;1297;344;1;0.0;1264;318;1296;335; conf(0.72)
1725;car;0.92;316;255;265;898;654;1;0.8438842296600342;312;524;463;566;2LII conf(0.74)
1725;car;0.78;329;1120;303;1208;375;0;0;;;;;
1725;car;0.49;338;1303;319;1344;348;0;0;;;;;
1725;car;0.56;341;1343;322;1384;353;0;0;;;;;
1725;car;0.51;342;1360;324;1397;357;0;0;;;;;
1725;car;0.46;343;1382;325;1434;359;1;0.0;1382;332;1433;359; conf(0.65)
1725;car;0.71;309;1431;322;1513;382;0;0;;;;;
1725;person;0.51;320;1781;323;1825;416;0;0;;;;;
1725;car;0.5;352;985;303;1084;341;0;0;;;;;
1726;car;0.92;316;173;262;877;683;0;0;;;;;
1726;car;0.76;329;1118;302;1207;376;1;0.0;1146;353;1171;360; conf(0.65)
1726;car;0.48;338;1303;319;1343;348;0;0;;;;;
1726;car;0.56;341;1343;323;1384;353;0;0;;;;;
1726;car;0.51;342;1362;324;1396;357;0;0;;;;;
1726;car;0.46;343;1382;325;1434;359;1;0.0;1382;332;1433;359; conf(0.65)
1726;car;0.72;309;1431;322;1513;382;0;0;;;;;
1726;person;0.52;320;1782;324;1826;416;0;0;;;;;
1726;car;0.46;352;986;303;1083;341;0;0;;;;;
1727;car;0.93;316;74;256;857;712;0;0;;;;;
1727;car;0.77;329;1116;302;1207;376;0;0;;;;;
1727;car;0.48;338;1303;319;1343;348;0;0;;;;;
1727;car;0.55;341;1343;323;1385;352;0;0;;;;;
1727;car;0.51;342;1362;324;1396;357;0;0;;;;;
1727;car;0.45;343;1382;325;1434;359;1;0.0;1382;332;1433;359; conf(0.65)
1727;car;0.72;309;1431;322;1513;382;0;0;;;;;
1727;person;0.52;320;1782;324;1827;416;0;0;;;;;
1727;car;0.46;352;985;303;1083;341;0;0;;;;;
1728;car;0.92;316;13;251;831;749;0;0;;;;;
1728;car;0.81;329;1115;303;1206;377;0;0;;;;;
1728;car;0.48;338;1303;319;1343;348;0;0;;;;;
1728;car;0.55;341;1343;323;1384;352;0;0;;;;;
1728;car;0.51;342;1362;324;1396;357;0;0;;;;;
1728;car;0.45;343;1382;325;1434;359;0;0;;;;;
1728;car;0.71;309;1431;322;1513;382;0;0;;;;;
1728;person;0.52;320;1782;324;1828;416;0;0;;;;;
1728;car;0.44;352;985;302;1083;342;0;0;;;;;
1729;car;0.92;316;0;245;805;796;0;0;;;;;
1729;car;0.79;329;1114;303;1206;377;1;0.0;1143;354;1168;362; conf(0.65)
1729;car;0.49;338;1302;319;1343;348;0;0;;;;;
1729;car;0.55;341;1343;323;1384;352;0;0;;;;;
1729;car;0.47;342;1364;324;1396;357;0;0;;;;;
1729;car;0.43;343;1382;325;1435;359;0;0;;;;;
1729;car;0.71;309;1430;322;1513;382;0;0;;;;;
1729;person;0.52;320;1784;327;1831;417;0;0;;;;;
1729;car;0.45;352;985;303;1083;341;0;0;;;;;
1730;car;0.92;316;0;241;775;859;0;0;;;;;
1730;car;0.82;329;1113;303;1207;379;0;0;;;;;
1730;car;0.5;338;1302;319;1343;348;0;0;;;;;
1730;car;0.54;341;1343;323;1383;352;0;0;;;;;
1730;car;0.47;342;1363;324;1396;357;0;0;;;;;
1730;car;0.43;343;1383;325;1436;360;0;0;;;;;
1730;car;0.71;309;1430;322;1513;382;0;0;;;;;
1730;person;0.58;320;1787;325;1833;417;0;0;;;;;
1730;car;0.45;352;984;303;1084;341;0;0;;;;;
1731;car;0.94;316;0;233;739;922;0;0;;;;;
1731;car;0.81;329;1111;303;1206;380;0;0;;;;;
1731;car;0.5;338;1302;319;1343;348;0;0;;;;;
1731;car;0.55;341;1343;323;1384;352;0;0;;;;;
1731;car;0.47;342;1363;324;1396;357;0;0;;;;;
1731;car;0.43;343;1383;325;1435;360;0;0;;;;;
1731;car;0.71;309;1430;322;1513;382;0;0;;;;;
1731;person;0.6;320;1789;324;1834;417;0;0;;;;;
1731;car;0.44;352;984;303;1084;341;0;0;;;;;
1732;car;0.96;316;0;225;699;1008;0;0;;;;;
1732;car;0.83;329;1110;302;1204;381;1;0.09011035127404288;1136;355;1164;363;5 conf(0.73)
1732;car;0.49;338;1302;319;1343;347;0;0;;;;;
1732;car;0.53;341;1343;323;1383;352;0;0;;;;;
1732;car;0.48;342;1365;324;1396;357;0;0;;;;;
1732;car;0.43;343;1383;325;1435;360;0;0;;;;;
1732;car;0.72;309;1430;322;1512;382;0;0;;;;;
1732;person;0.59;320;1790;325;1836;418;0;0;;;;;
1732;car;0.43;352;983;302;1083;341;0;0;;;;;
1733;car;0.92;316;0;218;651;993;0;0;;;;;
1733;car;0.85;329;1107;302;1201;383;1;0.09011035127404288;1134;355;1163;364;5 conf(0.73)
1733;car;0.51;338;1302;319;1343;347;0;0;;;;;
1733;car;0.56;341;1343;323;1383;353;0;0;;;;;
1733;car;0.49;342;1363;324;1396;357;0;0;;;;;
1733;car;0.44;343;1383;325;1435;360;0;0;;;;;
1733;car;0.72;309;1430;322;1513;382;0;0;;;;;
1733;person;0.59;320;1790;326;1838;418;0;0;;;;;
1733;car;0.43;352;983;302;1082;341;0;0;;;;;
1734;car;0.93;316;0;208;596;958;0;0;;;;;
1734;car;0.85;329;1104;302;1201;384;0;0;;;;;
1734;car;0.5;338;1302;319;1343;348;0;0;;;;;
1734;car;0.54;341;1343;323;1383;353;0;0;;;;;
1734;car;0.47;342;1365;324;1396;357;0;0;;;;;
1734;car;0.44;343;1383;325;1435;360;0;0;;;;;
1734;car;0.72;309;1430;322;1513;382;0;0;;;;;
1734;person;0.59;320;1791;327;1840;418;0;0;;;;;
1734;car;0.43;352;983;302;1082;342;0;0;;;;;
1735;car;0.93;316;0;198;533;944;0;0;;;;;
1735;car;0.85;329;1102;303;1200;385;1;0.09011035127404288;1131;357;1160;365;5 conf(0.73)
1735;car;0.52;338;1302;319;1343;348;0;0;;;;;
1735;car;0.56;341;1343;322;1383;353;1;0.0;1343;332;1382;353; conf(0.55)
1735;car;0.5;342;1362;324;1396;357;0;0;;;;;
1735;car;0.44;343;1383;325;1435;360;0;0;;;;;
1735;car;0.72;309;1430;322;1513;382;0;0;;;;;
1735;person;0.56;320;1792;328;1842;418;0;0;;;;;
1735;car;0.45;352;983;303;1081;342;0;0;;;;;
1735;car;0.35;339;1267;318;1300;344;0;0;;;;;
1736;car;0.9;316;0;197;455;943;0;0;;;;;
1736;car;0.84;329;1099;303;1198;385;0;0;;;;;
1736;car;0.52;338;1302;319;1343;348;0;0;;;;;
1736;car;0.56;341;1343;322;1383;352;0;0;;;;;
1736;car;0.5;342;1363;324;1397;357;0;0;;;;;
1736;car;0.45;343;1383;325;1434;360;0;0;;;;;
1736;car;0.72;309;1430;322;1513;382;0;0;;;;;
1736;person;0.53;320;1793;329;1845;418;0;0;;;;;
1736;car;0.47;352;983;303;1080;341;0;0;;;;;
1736;car;0.35;339;1267;318;1299;344;0;0;;;;;
1737;car;0.83;316;0;216;352;975;0;0;;;;;
1737;car;0.82;329;1096;302;1199;386;1;0.09011035127404288;1128;358;1157;366;5 conf(0.73)
1737;car;0.51;338;1302;319;1344;348;0;0;;;;;
1737;car;0.54;341;1343;322;1383;352;0;0;;;;;
1737;car;0.49;342;1364;324;1397;357;0;0;;;;;
1737;car;0.44;343;1383;325;1434;360;0;0;;;;;
1737;car;0.72;309;1431;322;1512;382;0;0;;;;;
1737;person;0.55;320;1794;328;1847;418;0;0;;;;;
1737;car;0.48;352;984;303;1080;341;0;0;;;;;
1737;car;0.36;339;1267;318;1299;344;0;0;;;;;
1738;car;0.85;316;0;296;226;1031;0;0;;;;;
1738;car;0.79;329;1095;302;1201;387;0;0;;;;;
1738;car;0.51;338;1302;319;1344;347;0;0;;;;;
1738;car;0.55;341;1343;322;1383;352;0;0;;;;;
1738;car;0.48;342;1363;324;1396;357;0;0;;;;;
1738;car;0.44;343;1383;325;1435;360;0;0;;;;;
1738;car;0.72;309;1431;321;1513;382;0;0;;;;;
1738;person;0.55;320;1796;329;1848;418;0;0;;;;;
1738;car;0.45;352;983;304;1079;342;0;0;;;;;
1738;car;0.36;339;1266;318;1299;344;0;0;;;;;
1739;car;0.78;329;1093;302;1199;388;0;0;;;;;
1739;car;0.52;338;1302;319;1344;347;0;0;;;;;
1739;car;0.55;341;1343;322;1383;352;0;0;;;;;
1739;car;0.49;342;1364;324;1396;357;0;0;;;;;
1739;car;0.46;343;1383;325;1435;360;0;0;;;;;
1739;car;0.72;309;1431;322;1513;382;0;0;;;;;
1739;person;0.57;320;1797;329;1848;419;0;0;;;;;
1739;car;0.41;352;984;303;1079;342;0;0;;;;;
1739;car;0.37;339;1266;318;1299;344;0;0;;;;;
1740;car;0.8;329;1091;302;1197;388;0;0;;;;;
1740;car;0.52;338;1302;319;1344;347;0;0;;;;;
1740;car;0.55;341;1343;322;1383;352;0;0;;;;;
1740;car;0.49;342;1365;324;1396;357;0;0;;;;;
1740;car;0.46;343;1383;325;1435;360;0;0;;;;;
1740;car;0.72;309;1431;322;1513;382;0;0;;;;;
1740;person;0.55;320;1799;330;1850;418;0;0;;;;;
1740;car;0.4;352;984;304;1077;342;0;0;;;;;
1740;car;0.35;339;1267;318;1298;344;0;0;;;;;
1741;car;0.79;329;1089;302;1196;389;1;0.09011035127404288;1119;360;1151;369;5 conf(0.73)
1741;car;0.52;338;1302;319;1344;347;0;0;;;;;
1741;car;0.56;341;1343;322;1383;352;0;0;;;;;
1741;car;0.5;342;1364;324;1396;357;1;0.0;1364;324;1396;342; conf(0.64)
1741;car;0.47;343;1383;325;1434;359;0;0;;;;;
1741;car;0.73;309;1431;322;1513;382;0;0;;;;;
1741;person;0.57;320;1801;329;1851;417;0;0;;;;;
1741;car;0.41;352;983;304;1077;342;0;0;;;;;
1742;car;0.81;329;1088;302;1193;388;1;0.09011035127404288;1118;360;1149;369;5 conf(0.73)
1742;car;0.52;338;1302;319;1344;347;0;0;;;;;
1742;car;0.55;341;1343;322;1383;352;0;0;;;;;
1742;car;0.49;342;1362;324;1396;357;0;0;;;;;
1742;car;0.47;343;1383;325;1434;359;0;0;;;;;
1742;car;0.72;309;1431;321;1513;382;0;0;;;;;
1742;person;0.57;320;1802;329;1850;417;0;0;;;;;
1742;car;0.4;352;984;304;1076;342;0;0;;;;;
1742;person;0.44;356;1814;324;1859;410;0;0;;;;;
1743;car;0.83;329;1085;302;1192;389;1;0.09011035127404288;1127;361;1147;370;5 conf(0.73)
1743;car;0.52;338;1302;319;1344;347;0;0;;;;;
1743;car;0.56;341;1343;322;1384;352;0;0;;;;;
1743;car;0.5;342;1361;323;1397;357;0;0;;;;;
1743;car;0.47;343;1383;325;1435;359;0;0;;;;;
1743;car;0.72;309;1431;321;1513;382;0;0;;;;;
1743;car;0.44;352;984;303;1074;341;0;0;;;;;
1743;person;0.41;356;1808;323;1861;413;0;0;;;;;
1744;car;0.84;329;1078;302;1193;389;0;0;;;;;
1744;car;0.51;338;1302;319;1344;347;0;0;;;;;
1744;car;0.54;341;1343;322;1384;352;0;0;;;;;
1744;car;0.5;342;1361;323;1397;357;0;0;;;;;
1744;car;0.46;343;1383;325;1435;359;0;0;;;;;
1744;car;0.72;309;1432;321;1513;382;0;0;;;;;
1744;car;0.44;352;984;304;1074;341;0;0;;;;;
1744;person;0.47;320;1803;331;1844;417;0;0;;;;;
1745;car;0.85;329;1075;302;1192;390;1;0.09011035127404288;1110;362;1143;372;5 conf(0.73)
1745;car;0.5;338;1302;319;1343;347;0;0;;;;;
1745;car;0.55;341;1343;322;1383;352;0;0;;;;;
1745;car;0.49;342;1361;323;1397;357;0;0;;;;;
1745;car;0.46;343;1383;325;1435;359;0;0;;;;;
1745;car;0.72;309;1432;321;1513;382;0;0;;;;;
1745;car;0.42;352;984;304;1073;341;0;0;;;;;
1745;person;0.42;357;1835;323;1864;410;0;0;;;;;
1745;person;0.37;358;904;290;930;366;0;0;;;;;
1746;car;0.86;329;1072;302;1189;391;0;0;;;;;
1746;car;0.5;338;1302;319;1343;347;0;0;;;;;
1746;car;0.55;341;1343;322;1383;352;0;0;;;;;
1746;car;0.5;342;1362;323;1397;357;0;0;;;;;
1746;car;0.47;343;1383;325;1434;359;0;0;;;;;
1746;car;0.72;309;1431;321;1512;382;0;0;;;;;
1746;car;0.41;352;983;303;1072;341;0;0;;;;;
1746;person;0.49;357;1835;322;1863;413;0;0;;;;;
1746;person;0.51;320;1805;331;1842;417;0;0;;;;;
1747;car;0.85;329;1072;302;1187;392;0;0;;;;;
1747;car;0.49;338;1302;318;1343;347;0;0;;;;;
1747;car;0.55;341;1343;322;1383;352;0;0;;;;;
1747;car;0.49;342;1362;323;1397;357;0;0;;;;;
1747;car;0.46;343;1383;325;1434;359;0;0;;;;;
1747;car;0.72;309;1432;321;1512;382;0;0;;;;;
1747;car;0.42;352;983;303;1072;341;0;0;;;;;
1747;person;0.59;357;1836;323;1864;415;0;0;;;;;
1747;person;0.54;320;1805;332;1839;417;0;0;;;;;
1747;person;0.37;358;903;288;930;364;0;0;;;;;
1748;car;0.84;329;1069;302;1185;393;1;0.09011035127404288;1102;364;1137;374;5 conf(0.73)
1748;car;0.49;338;1302;318;1343;347;0;0;;;;;
1748;car;0.56;341;1343;322;1383;352;0;0;;;;;
1748;car;0.5;342;1360;323;1397;356;0;0;;;;;
1748;car;0.46;343;1383;325;1435;359;0;0;;;;;
1748;car;0.72;309;1432;321;1512;382;0;0;;;;;
1748;car;0.41;352;983;303;1072;341;0;0;;;;;
1748;person;0.54;357;1838;324;1867;416;0;0;;;;;
1748;person;0.54;320;1805;332;1839;417;0;0;;;;;
1748;person;0.54;358;903;287;931;365;0;0;;;;;
1749;car;0.81;329;1066;302;1185;394;1;0.09011035127404288;1099;365;1135;374;5 conf(0.73)
1749;car;0.48;338;1302;318;1343;347;0;0;;;;;
1749;car;0.55;341;1343;322;1384;352;0;0;;;;;
1749;car;0.48;342;1359;323;1397;357;0;0;;;;;
1749;car;0.45;343;1383;325;1435;359;0;0;;;;;
1749;car;0.72;309;1431;321;1512;382;0;0;;;;;
1749;car;0.45;352;983;303;1074;341;0;0;;;;;
1749;person;0.54;357;1839;324;1871;416;0;0;;;;;
1749;person;0.57;320;1805;333;1840;417;0;0;;;;;
1749;person;0.61;358;903;286;933;365;0;0;;;;;
1750;car;0.72;329;1064;302;1182;395;1;0.09011035127404288;1097;365;1132;375;5 conf(0.73)
1750;car;0.48;338;1302;318;1343;347;0;0;;;;;
1750;car;0.54;341;1343;322;1384;352;0;0;;;;;
1750;car;0.49;342;1359;324;1397;357;0;0;;;;;
1750;car;0.45;343;1383;325;1435;359;0;0;;;;;
1750;car;0.72;309;1431;321;1512;382;0;0;;;;;
1750;car;0.46;352;983;303;1075;341;0;0;;;;;
1750;person;0.56;357;1840;326;1876;416;0;0;;;;;
1750;person;0.59;320;1804;333;1843;417;0;0;;;;;
1750;person;0.51;358;904;287;934;365;0;0;;;;;
1751;car;0.72;329;1060;302;1178;397;1;0.09011035127404288;1093;366;1130;376;5 conf(0.73)
1751;car;0.47;338;1302;318;1343;347;0;0;;;;;
1751;car;0.55;341;1343;322;1384;352;0;0;;;;;
1751;car;0.49;342;1359;324;1397;357;0;0;;;;;
1751;car;0.45;343;1383;325;1436;359;0;0;;;;;
1751;car;0.72;309;1431;321;1512;382;0;0;;;;;
1751;car;0.44;352;983;303;1075;342;0;0;;;;;
1751;person;0.59;357;1841;327;1878;416;0;0;;;;;
1751;person;0.56;320;1804;332;1843;417;0;0;;;;;
1751;person;0.57;358;906;287;935;366;0;0;;;;;
1752;car;0.77;329;1055;302;1179;398;1;0.09011035127404288;1090;367;1128;376;5 conf(0.73)
1752;car;0.49;338;1302;319;1343;347;0;0;;;;;
1752;car;0.55;341;1343;322;1384;352;0;0;;;;;
1752;car;0.48;342;1359;324;1397;357;0;0;;;;;
1752;car;0.44;343;1383;325;1436;359;0;0;;;;;
1752;car;0.73;309;1432;321;1512;382;0;0;;;;;
1752;car;0.47;352;984;303;1074;342;0;0;;;;;
1752;person;0.6;357;1841;326;1880;416;0;0;;;;;
1752;person;0.59;320;1804;332;1843;417;0;0;;;;;
1752;person;0.56;358;906;287;935;367;0;0;;;;;
1753;car;0.83;329;1051;302;1178;399;1;0.09011035127404288;1087;368;1125;378;5 conf(0.73)
1753;car;0.49;338;1302;319;1344;347;0;0;;;;;
1753;car;0.55;341;1343;322;1384;352;0;0;;;;;
1753;car;0.49;342;1357;324;1396;357;0;0;;;;;
1753;car;0.45;343;1383;325;1437;359;0;0;;;;;
1753;car;0.71;309;1432;321;1512;382;0;0;;;;;
1753;car;0.47;352;985;303;1072;343;0;0;;;;;
1753;person;0.55;357;1843;325;1881;417;0;0;;;;;
1753;person;0.61;320;1804;332;1843;417;0;0;;;;;
1753;person;0.46;358;907;289;936;363;0;0;;;;;
1754;car;0.83;329;1047;302;1179;400;1;0.076966683418345;1085;369;1122;379;ICF conf(0.54)
1754;car;0.5;338;1302;318;1344;347;0;0;;;;;
1754;car;0.56;341;1343;322;1384;352;0;0;;;;;
1754;car;0.5;342;1358;324;1396;357;0;0;;;;;
1754;car;0.45;343;1383;325;1436;359;0;0;;;;;
1754;car;0.7;309;1432;322;1512;382;0;0;;;;;
1754;car;0.43;352;984;303;1068;342;0;0;;;;;
1754;person;0.53;357;1844;324;1883;417;0;0;;;;;
1754;person;0.57;320;1805;333;1841;417;0;0;;;;;
1754;car;0.41;359;1186;309;1217;340;0;0;;;;;
1755;car;0.85;329;1043;302;1177;402;1;0.076966683418345;1082;370;1119;380;ICF conf(0.54)
1755;car;0.5;338;1302;319;1344;347;0;0;;;;;
1755;car;0.55;341;1343;322;1384;352;0;0;;;;;
1755;car;0.49;342;1358;324;1396;356;0;0;;;;;
1755;car;0.45;343;1383;325;1436;359;0;0;;;;;
1755;car;0.7;309;1432;322;1512;382;0;0;;;;;
1755;car;0.4;352;984;303;1066;341;0;0;;;;;
1755;person;0.61;357;1846;323;1887;417;0;0;;;;;
1755;person;0.64;320;1805;333;1843;417;0;0;;;;;
1755;car;0.41;359;1185;309;1217;340;0;0;;;;;
1756;car;0.89;329;1042;301;1175;403;1;0.076966683418345;1077;370;1116;381;ICF conf(0.54)
1756;car;0.5;338;1302;318;1344;347;0;0;;;;;
1756;car;0.54;341;1343;322;1384;352;0;0;;;;;
1756;car;0.5;342;1358;323;1396;357;0;0;;;;;
1756;car;0.45;343;1383;325;1436;359;0;0;;;;;
1756;car;0.71;309;1431;322;1512;382;0;0;;;;;
1756;car;0.39;352;984;303;1064;340;0;0;;;;;
1756;person;0.67;357;1848;323;1891;418;0;0;;;;;
1756;person;0.66;320;1805;333;1842;418;0;0;;;;;
1756;car;0.48;359;1181;310;1218;341;0;0;;;;;
1757;car;0.79;329;1038;300;1175;404;1;0.076966683418345;1077;371;1114;382;ICF conf(0.54)
1757;car;0.49;338;1302;319;1344;347;0;0;;;;;
1757;car;0.55;341;1343;322;1384;352;0;0;;;;;
1757;car;0.5;342;1358;323;1395;357;0;0;;;;;
1757;car;0.45;343;1383;325;1435;359;0;0;;;;;
1757;car;0.7;309;1431;322;1512;382;0;0;;;;;
1757;car;0.41;352;985;303;1061;340;0;0;;;;;
1757;person;0.72;357;1849;321;1892;418;0;0;;;;;
1757;person;0.66;320;1805;333;1841;418;0;0;;;;;
1757;car;0.46;359;1180;310;1218;342;0;0;;;;;
